country;region_code;region;year;sector;va;va_q05;emp;va_q10;va_q91
BWA;SSA;Sub-saharan Africa;1979;Government services;7,80523669388461e+01;8,98061181418162e+02;3,30107297010613e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1979;Community, social and personal services;1,87357815381466e+01;1,15534996135500e+02;3,00862671998115e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1979;Summation of sector GDP;5,61072682068212e+02;7,55040024361599e+03;2,73456397922173e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Agriculture;8,79595431746600e+01;7,96539670127176e+02;1,69668614217131e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Mining;2,88354372581113e+02;2,84679697765166e+03;1,13793739469189e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Manufacturing;4,36428043752447e+01;5,61775122932359e+02;4,22418824842072e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Utilities;1,37108940680586e+01;1,00585294498085e+02;2,20696125127595e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Construction;6,70250863630294e+01;1,04725978268428e+03;1,47803921945772e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Trade, restaurants and hotels;9,40525600261357e+01;1,87921824936000e+03;7,98073374416520e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Transport, storage and communication;2,04685499056522e+01;1,27393269977987e+02;3,05602140682233e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Finance, insurance, real estate and business services;3,12872245820152e+01;2,86963173909382e+02;4,75089007652124e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Government services;9,24860790818365e+01;9,23780058033878e+02;3,46200430731909e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Community, social and personal services;2,02970966663255e+01;1,08993541011401e+02;3,14004182266617e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1980;Summation of sector GDP;7,59284210824070e+02;8,67930514018622e+03;2,84067636385685e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Agriculture;9,56768311102234e+01;7,18883864202577e+02;1,71315882316326e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Mining;2,90279141025542e+02;3,81708328002193e+03;1,12040000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Manufacturing;7,44857756651702e+01;7,02917628942728e+02;4,48000000000000e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Utilities;1,76413503675687e+01;1,02407491862181e+02;2,40400000000000e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Construction;7,95995001557492e+01;1,03833934160520e+03;1,70850000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Trade, restaurants and hotels;9,64411964712439e+01;6,82990401143544e+02;1,21290000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Transport, storage and communication;2,60944086516502e+01;1,31099256013710e+02;3,12200000000000e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Finance, insurance, real estate and business services;2,88121135025513e+01;2,34409512629192e+02;5,21410256410257e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Government services;1,24111537535268e+02;1,04870031588164e+03;3,75930000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Community, social and personal services;3,00553162174436e+01;1,10179455640624e+02;3,39320000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1981;Summation of sector GDP;8,63197170702410e+02;8,58701054794333e+03;2,98478984880429e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Agriculture;9,90969928089390e+01;7,32961817323411e+02;1,73786784465120e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Mining;2,42520823998132e+02;4,52392389495340e+03;1,10295311330475e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Manufacturing;1,07796184658290e+02;8,77598948262492e+02;5,24727910386592e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Utilities;1,99264993789118e+01;1,06416326063191e+02;3,45427663150254e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Construction;6,11416450471697e+01;7,46640918319203e+02;1,59391623698482e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Trade, restaurants and hotels;1,15550288032110e+02;6,86305888527736e+02;1,32311971472351e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Transport, storage and communication;2,99247805638190e+01;1,42680462375346e+02;3,07724076197904e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Finance, insurance, real estate and business services;3,29494789297757e+01;2,54112434655947e+02;6,06538461538462e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Government services;1,43693580124165e+02;1,13687932142124e+03;4,00915456168340e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Community, social and personal services;3,43489328199355e+01;1,18592714827088e+02;3,49987680823230e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1982;Summation of sector GDP;8,86949206361248e+02;9,32611272672905e+03;3,06921169927140e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Agriculture;8,91872935280451e+01;6,41682185798005e+02;1,76257686613913e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Mining;4,41012569829937e+02;6,61997264310046e+03;1,13208662843675e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Manufacturing;1,19362298892012e+02;8,06328969980028e+02;7,43586288414643e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Utilities;2,71475702547560e+01;1,05323007644734e+02;3,15063450519174e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Construction;6,69097247686008e+01;6,09266125701333e+02;1,17314855658495e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Trade, restaurants and hotels;1,15699577809929e+02;4,94670717721441e+02;1,22630002585213e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Transport, storage and communication;4,50068699679838e+01;1,59820647790566e+02;3,36989074113139e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Finance, insurance, real estate and business services;3,79700559541614e+01;2,71844546712536e+02;6,38461538461538e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Government services;1,76054514355583e+02;1,24972745351060e+03;4,14414480679279e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Community, social and personal services;5,73783309605741e+01;2,23653234513006e+02;3,49890672791894e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1983;Summation of sector GDP;1,17572880632158e+03;1,11822895324727e+04;3,08344557584853e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Agriculture;9,07658296966831e+01;5,55852084512921e+02;1,77904954713108e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Mining;5,61070001551235e+02;7,67015640805464e+03;1,19359472254266e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Manufacturing;1,24297174298400e+02;8,37771607457586e+02;7,50468608977851e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Utilities;2,95241252265528e+01;1,30469331269255e+02;3,50255053510891e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Construction;1,09362791518334e+02;9,37538357411568e+02;1,41435994176334e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Trade, restaurants and hotels;1,31375004480951e+02;4,01173973487227e+02;1,45880799754451e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Transport, storage and communication;4,95554366136843e+01;1,84836053531698e+02;4,93748016137775e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Finance, insurance, real estate and business services;4,73046962862150e+01;3,06410884182280e+02;6,59743589743590e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Government services;2,06484824669786e+02;1,38199596182000e+03;4,24977317357631e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Community, social and personal services;4,02038645506063e+01;1,26056493753223e+02;3,47024932619709e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1984;Summation of sector GDP;1,38994374889245e+03;1,25322611554804e+04;3,18314959013048e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Agriculture;1,04183387130106e+02;5,42682386432141e+02;1,79552222812304e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Mining;9,05964447187467e+02;7,91560717148807e+03;1,17589068161116e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Manufacturing;1,33550065685378e+02;6,67282639801497e+02;8,14231217104602e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Utilities;3,92131570346475e+01;1,57437852257872e+02;3,51413147360493e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Construction;1,12362192973478e+02;9,64299680648815e+02;1,52788265360338e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Trade, restaurants and hotels;1,69443897824864e+02;7,48637051350545e+02;1,48314941400190e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Transport, storage and communication;5,94904637608722e+01;2,35793361522892e+02;5,31629400621146e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Finance, insurance, real estate and business services;6,29955516075891e+01;4,04216358922870e+02;7,23589743589744e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Government services;2,52543995266208e+02;1,58354797448194e+03;4,75346727582976e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Community, social and personal services;6,55752353835132e+01;2,04885276538598e+02;3,75407479417498e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1985;Summation of sector GDP;1,90532239385412e+03;1,34243897534452e+04;3,30705506091275e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Agriculture;1,16110104848704e+02;6,01264836515611e+02;1,77904954713108e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Mining;1,36405933696172e+03;8,16177773188171e+03;1,22279545049530e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Manufacturing;1,91534851710438e+02;8,67816794380585e+02;1,04466252014160e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Utilities;5,27412391817987e+01;2,10281575816648e+02;3,90664897912966e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Construction;1,10747130651477e+02;8,56362343591917e+02;1,89787636882614e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Trade, restaurants and hotels;2,45880264068326e+02;1,09212154435283e+03;1,69516276300655e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Transport, storage and communication;7,95999162997586e+01;3,08060089219496e+02;4,94192069592736e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Finance, insurance, real estate and business services;8,82920007622408e+01;5,32313068338400e+02;7,87435897435897e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Government services;2,99430576112864e+02;1,70951798239565e+03;5,08258908111865e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Community, social and personal services;8,39206881396151e+01;2,64893210579055e+02;3,88217310398401e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1986;Summation of sector GDP;2,63231610873694e+03;1,46044091770719e+04;3,42880476238247e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Agriculture;1,26195197037224e+02;5,57668594593029e+02;1,75434052564315e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Mining;1,47942514559972e+03;8,82183154439918e+03;1,15515178360006e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Manufacturing;2,58926743978925e+02;1,02293380593653e+03;1,31050036501764e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Utilities;6,59951034475886e+01;2,32876823131436e+02;4,53844488944237e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Construction;1,52623389429067e+02;9,93737136209787e+02;2,44112066338636e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Trade, restaurants and hotels;2,70065208075047e+02;1,04902020835834e+03;2,10617981490215e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Transport, storage and communication;7,07421812528682e+01;3,04354103183773e+02;6,74515384065830e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Finance, insurance, real estate and business services;1,42352133714555e+02;7,46988385364495e+02;1,04282051282051e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Government services;3,93755344639668e+02;2,05855987932322e+03;5,38146882758374e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Community, social and personal services;1,12024360446835e+02;3,33821710166837e+02;3,97546753291911e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1987;Summation of sector GDP;3,07210480762150e+03;1,61217921906666e+04;3,60844746296711e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Agriculture;2,35026496219431e+02;9,22787120694654e+02;1,73786784465120e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Mining;2,04807392290089e+03;9,06944169871325e+03;1,25271056038752e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Manufacturing;2,96709383809084e+02;1,32827675210748e+03;1,52218447478455e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Utilities;9,78043776854846e+01;2,66405254630797e+02;5,01097471888705e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Construction;2,13649672881808e+02;1,17393004600725e+03;3,34357221755873e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Trade, restaurants and hotels;3,17987226755030e+02;2,61260405874327e+03;2,37338976289856e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Transport, storage and communication;1,17185440687915e+02;4,78998695117232e+02;8,26295920747312e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Finance, insurance, real estate and business services;1,76624562108907e+02;8,69886486696571e+02;1,19179487179487e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Government services;5,17499144285942e+02;2,57713641190133e+03;5,67728516427963e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Community, social and personal services;1,36615073715653e+02;7,69753590502354e+02;4,05625804700355e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1988;Summation of sector GDP;4,15717530105015e+03;2,00692201151142e+04;3,81232669378554e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Agriculture;2,52399143835616e+02;8,99593189758847e+02;1,71315882316326e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Mining;2,55612957117432e+03;9,67982133009323e+03;1,28484733959492e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Manufacturing;3,77831712538615e+02;1,52347594949755e+03;2,14526053361168e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Utilities;1,22066229737483e+02;2,84334510534422e+02;4,83196367443865e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Construction;3,35474902494780e+02;1,62739266068681e+03;4,27151394674179e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Trade, restaurants and hotels;4,70866895072179e+02;2,23650170418918e+03;2,85897215920348e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Transport, storage and communication;1,55531094815459e+02;5,69529050945756e+02;7,93273302458867e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Finance, insurance, real estate and business services;2,48780898637532e+02;1,09868315782661e+03;1,39397435897436e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Government services;6,79252952142827e+02;3,03321541435450e+03;5,74597202628230e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Community, social and personal services;1,79316609801567e+02;9,05977830736519e+02;3,97050602022444e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1989;Summation of sector GDP;5,37765001025037e+03;2,18585247986234e+04;4,00791042861684e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Agriculture;2,80716652397260e+02;9,31876394747515e+02;1,69668614217131e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Mining;2,49311516218568e+03;9,36036592917342e+03;1,38602613157288e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Manufacturing;4,23281223759990e+02;1,59650206939082e+03;2,44476416344882e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Utilities;1,36321369023435e+02;2,90547475417565e+02;5,10309497320662e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Construction;4,97112810060447e+02;2,03636284094475e+03;5,07609579814761e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Trade, restaurants and hotels;7,22583243924663e+02;2,63040611392896e+03;3,19156621554123e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Transport, storage and communication;1,82977758606422e+02;6,13560559942285e+02;9,59644469565457e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Finance, insurance, real estate and business services;3,24397409316758e+02;1,42073058995424e+03;1,56423076923077e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Government services;8,18249083230842e+02;3,09586358126027e+03;6,07245834830393e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Community, social and personal services;2,36782167640659e+02;1,05371095441261e+03;4,05830217547244e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1990;Summation of sector GDP;6,11553688014615e+03;2,30299265091724e+04;4,22302589903169e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Agriculture;3,03115710616438e+02;9,57413855410192e+02;1,72963150415522e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Mining;2,64694951855548e+03;1,02257996516653e+04;1,33360000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Manufacturing;4,72648796293552e+02;1,70226403613280e+03;2,75480000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Utilities;1,60607902621723e+02;3,15033866427599e+02;6,41600000000000e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Construction;5,80087637041131e+02;2,18528971790661e+03;5,80500000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Trade, restaurants and hotels;8,06750898072212e+02;2,37305523289897e+03;3,51940000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Transport, storage and communication;2,32788370671503e+02;7,04092634514588e+02;1,14950000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Finance, insurance, real estate and business services;4,32696458931186e+02;1,67064232529565e+03;1,81961538461538e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Government services;1,07326255812193e+03;3,33949534144939e+03;6,47870000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Community, social and personal services;2,86525477742213e+02;1,12728086339187e+03;4,18760000000000e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1991;Summation of sector GDP;6,99543332866737e+03;2,46003675250929e+04;4,49861304261676e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Agriculture;3,33436386986301e+02;9,76205571746880e+02;1,78728588762706e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Mining;2,69093908548607e+03;1,01780426826389e+04;1,46009773804178e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Manufacturing;5,37427409988386e+02;1,81117368045639e+03;2,34528078497718e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Utilities;1,78453225135248e+02;3,32941824031952e+02;6,27768611128816e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Construction;6,78731981411069e+02;2,28483151649770e+03;5,31981144715936e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Trade, restaurants and hotels;7,25257730131221e+02;2,21899484153408e+03;3,53278903240131e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Transport, storage and communication;2,85140340495007e+02;8,03677916544120e+02;1,19093150853956e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Finance, insurance, real estate and business services;5,17214111695996e+02;1,79128662702676e+03;2,01504004394301e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Government services;1,23401194117302e+03;3,90042846550386e+03;7,07093091710804e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Community, social and personal services;3,43890746649649e+02;1,18839135230206e+03;4,06797613670719e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1992;Summation of sector GDP;7,52450295915197e+03;2,54859744782826e+04;4,55034850962768e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Agriculture;4,04548844178082e+02;9,71038359844311e+02;1,83670393060292e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Mining;2,62492833021586e+03;9,74274979193747e+03;1,50090116943705e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Manufacturing;5,67342044134727e+02;1,74785082239909e+03;2,25669745040664e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Utilities;2,19218268830628e+02;3,90544860776561e+02;5,90610956261094e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Construction;6,34279664835939e+02;1,93046839229684e+03;5,06281843046665e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Trade, restaurants and hotels;7,71825254668930e+02;2,25575925310979e+03;3,89109977176364e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Transport, storage and communication;3,49745843515747e+02;9,85609400948613e+02;1,13503200936738e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Finance, insurance, real estate and business services;6,73254020517812e+02;2,05112227583183e+03;2,14343466577189e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Government services;1,48719320911701e+03;4,07735511754733e+03;7,76909861596667e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Community, social and personal services;4,09292661135928e+02;1,22741235458553e+03;3,97829439577536e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1993;Summation of sector GDP;8,14162814115067e+03;2,53799106292774e+04;4,66950267712456e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1994;Agriculture;4,25400000000000e+02;9,28508231107781e+02;1,89435831407476e+02;NA;NA
BWA;SSA;Sub-saharan Africa;1994;Mining;3,36970000000000e+03;1,02323573035820e+04;1,50632913590484e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1994;Manufacturing;5,57500000000000e+02;1,50610444163893e+03;2,42924055489460e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1994;Utilities;2,55100000000000e+02;4,47961479926529e+02;5,34281408467853e+00;NA;NA
BWA;SSA;Sub-saharan Africa;1994;Construction;7,64300000000000e+02;2,05582724260645e+03;4,56035179773976e+01;NA;NA
BWA;SSA;Sub-saharan Africa;1994;Trade, restaurants and hotels;1,03050000000000e+03;2,77655508203245e+03;4,43478829447345e+01;NA;NA
